industry_code,industry_name,uqer_indic_id,uqer_name,name_en,frequency,unit,stat_type,region,country,source,api,begin_date,end_date,is_update,selection_score
801170,交通运输,2160712505,进出口金额(美元):巡航船、游览船等客运或货运船舶(8901):当月值,"Import And Export Value (USD): Cruise Ships, Sightseeing Ships And Other Passenger Or Freight Ships(8901): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndTraffictransport,2015-01-31,2026-06-30,1,145.0
801170,交通运输,2160712504,进口金额(美元):巡航船、游览船等客运或货运船舶(8901):当月值,"Import Value (USD): Cruise Ships, Sightseeing Ships And Other Passenger Or Freight Ships(8901): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndTraffictransport,2015-01-31,2026-06-30,1,145.0
801170,交通运输,2160029075,中国快递发展指数,China Express Delivery Development Index,月,点,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2015-03-31,2026-06-30,1,143.0
801170,交通运输,2160029083,中国快递发展指数:发展能力,China Express Delivery Development Index: Develpment Capability,月,点,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2015-03-31,2026-06-30,1,143.0
801170,交通运输,2160029076,中国快递发展指数:发展规模,China Express Delivery Development Index: Scale of Development,月,点,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2015-03-31,2026-06-30,1,143.0
801170,交通运输,2160029087,中国快递发展指数:发展趋势,China Express Delivery Development Index: Development Trend,月,点,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2016-12-31,2026-06-30,1,143.0
801170,交通运输,2160029079,中国快递发展指数:服务质量,China Express Delivery Development Index: Service Quality,月,点,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2015-03-31,2026-06-30,1,143.0
801170,交通运输,2160029081,中国快递发展指数:服务质量:时限准时率,China Express Delivery Development Index: Service Quality: Punctuality Rate within Time Limit,月,%,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2015-03-31,2026-06-30,1,143.0
801170,交通运输,2160029080,中国快递发展指数:服务质量:满意度,China Express Delivery Development Index: Service Quality: Degree of Satisfaction,月,分,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2015-03-31,2026-06-30,1,143.0
801170,交通运输,1030000052,中国物流业景气指数(LPI):业务总量:季调,China Logistics Prosperity Index(LPI):Total Business Volume: Seasonal Adjustment,月,%,季调,全国,中国,中国物流与采购联合会,getEcoDataIndTraffictransport,2011-12-31,2026-07-31,1,143.0
801170,交通运输,1030000051,中国物流业景气指数(LPI):季调,China Logistics Prosperity Index (LPI):Seasonal Adjustment,月,%,季调,全国,中国,中国物流与采购联合会,getEcoDataIndTraffictransport,2011-12-31,2026-07-31,1,143.0
801170,交通运输,1030000053,中国物流业景气指数(LPI):新订单:季调,China Logistics Prosperity Index(LPI):New Orders: Seasonal Adjustment,月,%,季调,全国,中国,中国物流与采购联合会,getEcoDataIndTraffictransport,2011-12-31,2026-07-31,1,143.0
801170,交通运输,1050000375,固定资产投资完成额:交通运输、仓储和邮政业:航空运输业:累计同比,"Fixed Assets Investment Completed: Transport, Storage And Postal Industry: Air Transport Industry: Cumulative YoY",月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2004-02-29,2026-06-30,1,143.0
801170,交通运输,1050000372,固定资产投资完成额:交通运输、仓储和邮政业:铁路运输业:累计同比,"Fixed Assets Investment Completed: Transport, Storage And Postal Industry: Railway Transport Industry: Cumulative YoY",月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2004-02-29,2026-06-30,1,143.0
801170,交通运输,2160606101,快递:业务收入:当月值,Express Delivery: Business Revenue: Current Value (Month),月,亿元,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-01-31,2026-06-30,1,143.0
801170,交通运输,2160606109,快递:业务收入:累计值:同城业务,Express Delivery: Business Income: Same City Business: Cumulative Value,月,亿元,累计值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-02-29,2026-06-30,1,143.0
801170,交通运输,2160606111,快递:业务收入:累计值:国际/港澳台业务,"Express Delivery: Business Income: International/Hong Kong, Macau and Taiwan Business: Cumulative Value",月,亿元,累计值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-02-29,2026-06-30,1,143.0
801170,交通运输,2160606110,快递:业务收入:累计值:异地业务,Express Delivery: Business Income: Inter-City Business: Cumulative Value,月,亿元,累计值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-02-29,2026-06-30,1,143.0
801170,交通运输,2160606112,快递:业务收入:累计同比:同城业务,Express Delivery: Business Revenue: Intra-city Service: Cumulative YoY,月,%,累计同比,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-12-31,2026-06-30,1,143.0
801170,交通运输,2160606114,快递:业务收入:累计同比:国际/港澳台业务,"Express Delivery: Business Income: International/Hong Kong, Macau and Taiwan Business: Cumulative YoY",月,%,累计同比,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-12-31,2026-06-30,1,143.0
801170,交通运输,2160606113,快递:业务收入:累计同比:异地业务,Express Delivery: Business Income: Inter-City Business: Cumulative YoY,月,%,累计同比,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-12-31,2026-06-30,1,143.0
801170,交通运输,2160606102,快递:业务量:当月值,Express delivery: business volume: current value (month),月,万件,当期值,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-01-31,2026-06-30,1,143.0
801170,交通运输,2160606118,快递:业务量:累计占比:同城业务,Express Delivery: Business Volume: Cumulative Value Proportion: Same City Business,月,%,累计占比,全国,中国,国家邮政局,getEcoDataIndTraffictransport,2008-02-29,2026-06-30,1,143.0
801170,交通运输,1040002190,月均国际现货价格:航空煤油,Average Monthly International Spot Price: Aviation Kerosene,月,美元/桶,当期值,全国,中国,商务部,getEcoDataChina,2005-01-31,2026-07-31,1,143.0
801170,交通运输,2160002813,民航总周转量:国内航线:当月值,Civil Aviation Total Turnover Volume: Domestic Airline: Current,月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2006-02-28,2026-06-30,1,143.0
801170,交通运输,2160002814,民航总周转量:国际航线:当月值,Civil Aviation Total Turnover Volume: International Airline: Current,月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2006-02-28,2026-06-30,1,143.0
801170,交通运输,2160002812,民航总周转量:当月值,Civil Aviation Total Turnover Volume: Current,月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2006-02-28,2026-06-30,1,143.0
801170,交通运输,2160002815,民航总周转量:港澳台航线:当月值,"Civil Aviation Total Turnover Volume: Domestic Airline: Hong Kong,Macao and Taiwan: Current",月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2006-02-28,2026-06-30,1,143.0
801170,交通运输,2160002777,民航旅客周转量:国内航线:当月值,Civil Aviation Passenger Turnover: Domestic Airline,月,万人公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2010-01-31,2026-06-30,1,143.0
801170,交通运输,2160002778,民航旅客周转量:国际航线:当月值,Civil Aviation Passenger Turnover: International Airline,月,万人公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2010-01-31,2026-06-30,1,143.0
801170,交通运输,2160002776,民航旅客周转量:当月值,Civil Aviation Passenger Turnover Volume,月,亿人公里,当期值,全国,中国,国家统计局,getEcoDataIndTraffictransport,1993-01-31,2026-06-30,1,143.0
801170,交通运输,2160002779,民航旅客周转量:港澳台航线:当月值,Civil Aviation Passenger Turnover: HongKong、Macaoand Taiwan Airline,月,万人公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2010-01-31,2026-06-30,1,143.0
801170,交通运输,2160002809,民航货物周转量:国内航线:当月值,Civil Aviation Cargo Turnover Volume: Domestic Airline: Current,月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2010-01-31,2026-06-30,1,143.0
801170,交通运输,2160002810,民航货物周转量:国际航线:当月值,Civil AviationCargo Turnover Volume: International Airline: Current,月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2010-01-31,2026-06-30,1,143.0
801170,交通运输,2160002808,民航货物周转量:当月值,Civil Aviation Cargo Turnover Volume: Current,月,亿吨公里,当期值,全国,中国,国家统计局,getEcoDataIndTraffictransport,1989-01-31,2026-06-30,1,143.0
801170,交通运输,2160002811,民航货物周转量:港澳台航线:当月值,"Civil AviationCargo Turnover Volume: Hong Kong,Macao and Taiwan Airline: Current",月,万吨公里,当期值,全国,中国,中国民用航空局,getEcoDataIndTraffictransport,2010-01-31,2026-06-30,1,143.0
801170,交通运输,1050000448,民间固定资产投资完成额:铁路运输业:累计同比,Fixed Assets Investment in Private: Railway Transport: Cumulative Growth,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2012-03-31,2026-06-30,1,143.0
801180,房地产,2170742175,商品房竣工面积:住宅:当月同比,Floor Area Completed of Commodity Housing: Household: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,155.0
801180,房地产,2170742191,商品房销售面积:住宅:当月同比,Sales Area of Commercial Housing: Residential: Current Value (Month): YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,155.0
801180,房地产,2170925026,房地产开发投资:住宅:东部地区:当月同比,Real Estate Investment: Residential: East Area: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,155.0
801180,房地产,2170925022,房地产开发投资:住宅:中部地区:当月同比,Real Estate Investment: Residential: Central Area: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,155.0
801180,房地产,2170742151,房地产开发投资:住宅:当月同比,Real Estate Development Investment: Residential: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-03-31,2026-06-30,1,155.0
801180,房地产,2170925024,房地产开发投资:住宅:西部地区:当月同比,Real Estate Investment: Residential: Western Area: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,155.0
801180,房地产,2170742161,商品房新开工面积:办公楼:当月同比,Newly-built Area of Commercial Housing: Office Building: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742163,商品房新开工面积:商业营业用房:当月同比,Newly-built Area of Commercial Housing: Housing for Business Operation: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742159,商品房新开工面积:当月同比,Newly-built Area of Commercial Housing: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742167,商品房施工面积:住宅:当月同比,Construction Area of Commodity Housing: Household: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,153.0
801180,房地产,2170742177,商品房竣工面积:办公楼:当月同比,Floor Area Completed of Commodity Housing: Office Building: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742179,商品房竣工面积:商业营业用房:当月同比,Floor Area Completed of Commodity Housing: Commercial Premises: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742173,商品房竣工面积:当月同比,Floor Area Completed of Commodity Housing: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,153.0
801180,房地产,2170744841,商品房销售面积:东北地区:累计同比,Sales Area of Commercial Housing: Northeast Area: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataIndRealestate,2017-03-31,2026-06-30,1,153.0
801180,房地产,2170742189,商品房销售面积:办公楼:当月同比,Sales Area of Commercial Housing: Office Building: Current Value (Month): YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742187,商品房销售面积:商业营业用房:当月同比,Sales Area of Commercial Housing: Commercial Premises: Current Value (Month): YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,153.0
801180,房地产,2170742203,商品房销售面积:当月同比,Sales Area of Commercial Housing: Current Value (Month): YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,153.0
801180,房地产,2170002024,商品房销售额:住宅:累计同比,Sales of Commercial Housing: Residential: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-02-28,2026-06-30,1,153.0
801180,房地产,2170925032,房地产开发投资:东部地区:当月同比,Real Estate Investment: East Area: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,153.0
801180,房地产,2170925028,房地产开发投资:中部地区:当月同比,Real Estate Investment: Central Area: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,153.0
801180,房地产,2170742155,房地产开发投资:商业营业用房:当月同比,Real Estate Development Investment: Commercial Premises: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-03-31,2026-06-30,1,153.0
801180,房地产,2170742149,房地产开发投资:当月同比,Real Estate Development Investment: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1995-03-31,2026-06-30,1,153.0
801180,房地产,2170925030,房地产开发投资:西部地区:当月同比,Real Estate Investment: Western Area: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,153.0
801180,房地产,2170742153,房地产开发投资完成额:办公楼:当月同比,Real Estate Development Investment: Office Building: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-03-31,2026-06-30,1,153.0
801180,房地产,1050000035,房地产开发投资完成额:当月同比,Real Estate Development Investment Completed Amount: YoY,月,%,当期同比,全国,中国,Datayes!,getEcoDataChina,1992-03-31,2026-06-30,1,153.0
801180,房地产,2170915530,二手住宅价格指数:一线城市:当月同比,,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170915531,二手住宅价格指数:三线城市:当月同比,,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170915532,二手住宅价格指数:二线城市:当月同比,,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170915526,二手住宅价格指数:环比,,月,上月=100,当期环比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170000524,全国:二手住宅价格指数:同比,(Discontinued)National: Price Index of Second-hand Residence: YoY,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170000309,全国:新建商品住宅价格指数:同比,(Discontinued)National: New Commercial Housing Price Index: YoY,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170742169,商品房施工面积:办公楼:当月同比,Construction Area of Commodity Housing: Office Building: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,151.0
801180,房地产,2170742171,商品房施工面积:商业营业用房:当月同比,Construction Area of Commodity Housing: Commercial Premises: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-03-31,2026-06-30,1,151.0
801180,房地产,2170742165,商品房施工面积:当月同比,Construction Area of Commodity Housing: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,2170002026,商品房销售额:办公楼:累计同比,Sales Amount of Commercial Housing: Office Building: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-02-29,2026-06-30,1,151.0
801180,房地产,2170002028,商品房销售额:商业营业用房:累计同比,Sales Amount of Commercial Housing: Houses for Business Use: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataIndRealestate,2000-02-29,2026-06-30,1,151.0
801180,房地产,2170742201,商品房销售额:当月同比,Sales of Commercial Housing: Current Value (Month): YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,1050000382,固定资产投资完成额:房地产业:累计同比,Fixed Assets Investment Realized: Cumulative YoY: Real Estate Sector,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2004-02-29,2026-06-30,1,151.0
801180,房地产,1050003107,固定资产投资新开工项目计划总投资额:累计同比,Fixed Assets Investment In New Projects Planned Total Investment: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,1998-02-28,2026-06-30,1,151.0
801180,房地产,2170925010,房地产开发企业资金来源:个人按揭贷款:当月同比,Fund Sources of Real Estate Development Enterprise: Personal Mortgage Loan: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2007-03-31,2026-06-30,1,151.0
801180,房地产,2170924998,房地产开发企业资金来源:利用外资:当月同比,Fund Source of Real Estate Development Enterprise: Utilize Foreign Investment: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,2170924994,房地产开发企业资金来源:合计:当月同比,Fund Source of Real Estate Development Enterprise: Total: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,2170924996,房地产开发企业资金来源:国内贷款:当月同比,Fund Source of Real Estate Development Enterprise: Domestic Loans: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,2170925012,房地产开发企业资金来源:定金及预付款:当月同比,Fund Source of Real Estate Development Enterprise: Other Funds: Deposit and Advance Payment:Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,2170925000,房地产开发企业资金来源:自筹资金:当月同比,Fund Source of Real Estate Development Enterprise: Self-Raised Funds: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,151.0
801180,房地产,2170915519,新建商品住宅价格指数:一线城市:同比,,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170915521,新建商品住宅价格指数:三线城市:同比,,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170915520,新建商品住宅价格指数:二线城市:同比,,月,上年同期=100,当期同比,全国,中国,国家统计局,getEcoDataIndRealestate,2006-01-31,2026-06-30,1,151.0
801180,房地产,2170923948,房屋建筑新开工面积:累计同比,New Construction Area: Cumulative,季,%,累计同比,中国,中国,Datayes!,getEcoDataIndRealestate,2004-06-30,2026-06-30,1,147.0
801180,房地产,2170923946,房屋建筑竣工面积:累计同比,Floor Space of Completed Building: Cumulative,季,%,累计同比,中国,中国,Datayes!,getEcoDataIndRealestate,2005-03-31,2026-06-30,1,147.0
801180,房地产,2170002040,商品房待售面积:住宅:累计同比,Area for sale of Commercial Residential: Residential: YTD: YoY,月,%,累计同比,,中国,国家统计局,getEcoDataIndRealestate,2011-12-31,2026-06-30,1,145.0
801180,房地产,2170923735,商品房新开工面积:住宅:当月同比,Newly-built Area of Commercial Housing: Residential: Month YoY,月,%,当期同比,,中国,国家统计局,getEcoDataIndRealestate,1999-08-31,2026-06-30,1,145.0
801180,房地产,2170915522,二手住宅价格指数:定基,,月,2020年=100,当期值,全国,中国,国家统计局,getEcoDataIndRealestate,2016-01-31,2026-06-30,1,143.0
801180,房地产,1050021396,占固定资产投资完成额比重:房地产开发,Percentage in Fixed Assets Investment Completed: Real Estate Development,月,%,累计占比,全国,中国,Datayes!,getEcoDataChina,1991-12-31,2026-06-30,1,143.0
801180,房地产,2170002038,商品房待售面积:办公楼:累计同比,Area for sale of Commercial Residential: Office Building: YTD: YoY,月,%,累计同比,,中国,国家统计局,getEcoDataIndRealestate,2011-12-31,2026-06-30,1,143.0
801180,房地产,2170002042,商品房待售面积:商业营业用房:累计同比,Area for sale of Commercial Residential: Houses for Business use: YTD: YoY,月,%,累计同比,,中国,国家统计局,getEcoDataIndRealestate,2011-12-31,2026-06-30,1,143.0
801180,房地产,2170915566,商品房待售面积:当月同比,,月,%,当期同比,,中国,国家统计局,getEcoDataIndRealestate,2013-03-31,2026-06-30,1,143.0
801180,房地产,2170002020,商品房销售面积:东部地区:累计同比,Sales Area of commercial housing: East Area: YTD: YoY,月,%,累计同比,东部,中国,国家统计局,getEcoDataIndRealestate,2004-02-29,2026-06-30,1,143.0
801180,房地产,2170002016,商品房销售面积:中部地区:累计同比,Sales Area of commercial housing: Central Area: YTD: YoY,月,%,累计同比,中部,中国,国家统计局,getEcoDataIndRealestate,2004-02-29,2026-06-30,1,143.0
801180,房地产,2170002018,商品房销售面积:西部地区:累计同比,Sales Area of commercial housing: Western Area: YTD: YoY,月,%,累计同比,西部,中国,国家统计局,getEcoDataIndRealestate,2004-02-29,2026-06-30,1,143.0
801180,房地产,2170908641,新建商品住宅价格指数:定基,,月,2020年=100,当期值,全国,中国,国家统计局,getEcoDataIndRealestate,2016-01-31,2026-06-30,1,143.0
801180,房地产,2170926716,百度搜索指数:房价,Baidu Search Index: Housing Price,日,次,当期值,全国,中国,互联网,getEcoDataIndRealestate,2017-07-01,2026-08-07,1,142.0
801180,房地产,2170926698,百度搜索指数:房价:30日均值,Baidu Search Index: Housing Price: 30-Day Daily Mean Value,日,次,均值,全国,,互联网,getEcoDataIndRealestate,2017-07-01,2026-08-07,1,142.0
801180,房地产,2170926719,百度搜索指数:房价:30日均值:PC,Baidu Search Index: Housing Price: 30-Day Daily Mean Value: PC,日,次,均值,全国,中国,互联网,getEcoDataIndRealestate,2017-07-01,2026-08-07,1,142.0
801180,房地产,2170926700,百度搜索指数:房价:30日均值:移动,Baidu Search Index: Housing Price: 30-Day Daily Mean Value: Mobile,日,次,均值,全国,,互联网,getEcoDataIndRealestate,2017-07-01,2026-08-07,1,142.0
801180,房地产,2170926718,百度搜索指数:房价:PC,Baidu Search Index: Housing Price: PC,日,次,当期值,全国,中国,互联网,getEcoDataIndRealestate,2017-07-01,2026-08-07,1,142.0
801180,房地产,2170926717,百度搜索指数:房价:移动,Baidu Search Index: Housing Price: Mobile,日,次,当期值,全国,中国,互联网,getEcoDataIndRealestate,2017-07-01,2026-08-07,1,142.0
801180,房地产,2170926715,百度资讯指数:房价,Baidu Information Index: Housing Price,日,次,当期值,全国,中国,互联网,getEcoDataIndRealestate,2017-07-03,2026-08-07,1,142.0
801180,房地产,2170926702,百度资讯指数:房价:30日均值,Baidu Information Index: Housing Price: 30-Day Daily Mean Value,日,次,均值,全国,,互联网,getEcoDataIndRealestate,2017-07-03,2026-08-07,1,142.0
801180,房地产,2170000021,70个大中城市:二手住宅价格:同比上涨城市,70 Big and Medium-size Cities: Secondhand House Prices: Cities with rising value compared with same period,月,个,当期值,,中国,国家统计局,getEcoDataIndRealestate,2005-07-31,2026-04-30,1,141.0
801180,房地产,2170000019,70个大中城市:二手住宅价格:同比下降城市,70 Big and Medium-size Cities: Secondhand House Prices: Cities with lowing value compared with same period,月,个,当期值,,中国,国家统计局,getEcoDataIndRealestate,2005-07-31,2026-04-30,1,141.0
801180,房地产,2170000020,70个大中城市:二手住宅价格:同比持平城市,70 Big and Medium-size Cities: Secondhand House Prices: Value staying cities compared with same period,月,个,当期值,,中国,国家统计局,getEcoDataIndRealestate,2005-07-31,2026-06-30,1,141.0
801180,房地产,2170000023,70个大中城市:二手住宅价格:同比最低,70 Big and Medium-size Cities: Secondhand House Prices: Minimum value compared with same period,月,上年同期=100,同比最低,,中国,国家统计局,getEcoDataIndRealestate,2011-01-31,2026-06-30,1,141.0
801180,房地产,2170000022,70个大中城市:二手住宅价格:同比最高,70 Big and Medium-size Cities: Secondhand House Prices: Maximum value compared with same period,月,上年同期=100,同比最高,,中国,国家统计局,getEcoDataIndRealestate,2011-01-31,2026-06-30,1,141.0
801180,房地产,2170700023,住宅房屋竣工面积:累计值,Floor Space of Completed Residential Building: Cumulative,季,万平方米,累计值,全国,中国,国家统计局,getEcoDataIndRealestate,2004-03-31,2026-06-30,1,141.0
801180,房地产,2170744843,商品房销售额:东北地区:累计同比,Sales of Commercial Housing: Northeast Area: Cumulative YoY,月,%,累计同比,东北地区,中国,国家统计局,getEcoDataIndRealestate,2017-03-31,2026-06-30,1,141.0
801180,房地产,2170002034,商品房销售额:东部地区:累计同比,Sales amount of commercial housing: East Area: YTD: YoY,月,%,累计同比,东部,中国,国家统计局,getEcoDataIndRealestate,2011-12-31,2026-06-30,1,141.0
801180,房地产,2170002030,商品房销售额:中部地区:累计同比,Sales amount of commercial housing: Central Area: YTD: YoY,月,%,累计同比,中部,中国,国家统计局,getEcoDataIndRealestate,2011-12-31,2026-06-30,1,141.0
801180,房地产,2170002032,商品房销售额:西部地区:累计同比,Sales amount of commercial housing: Western Area: YTD: YoY,月,%,累计同比,西部,中国,国家统计局,getEcoDataIndRealestate,2011-12-31,2026-06-30,1,141.0
801180,房地产,1010008425,GDP:不变价:房地产业:当季同比,GDP: at Constant Price: Real Estate: Current Quarter YoY,季,%,当期同比,全国,中国,国家统计局,getEcoDataChina,1993-03-31,2026-06-30,1,139.0
801200,商贸零售,2200000457,全国百家重点大型零售企业商品零售额:化妆品:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: Cosmetic: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2011-03-31,2026-04-30,1,145.0
801200,商贸零售,2200000460,全国百家重点大型零售企业商品零售额:家用电器:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: Household Appliances: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2007-04-30,2026-03-31,1,145.0
801200,商贸零售,2200000454,全国百家重点大型零售企业商品零售额:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2007-04-30,2026-06-30,1,145.0
801200,商贸零售,2200000458,全国百家重点大型零售企业商品零售额:日用品:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: Commodity: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2011-03-31,2026-04-30,1,145.0
801200,商贸零售,2200000459,全国百家重点大型零售企业商品零售额:金银珠宝:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: Gold and Silver Jewelry: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2007-04-30,2026-05-31,1,145.0
801200,商贸零售,2200000455,全国百家重点大型零售企业商品零售额:食品:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: Food: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2007-04-30,2026-04-30,1,145.0
