industry_code,industry_name,uqer_indic_id,uqer_name,name_en,frequency,unit,stat_type,region,country,source,api,begin_date,end_date,is_update,memo_cn,user_approval,user_notes
801710,建筑材料,2087006707,进口金额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):累计值,"Import Value (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,2087006708,进出口金额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):累计值,"Import and Export Value (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,2087006710,出口金额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):累计同比,"Export Value (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,2087006711,进口金额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):累计同比,"Import Value (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,2087006712,进出口金额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):累计同比,"Import and Export Value (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,2087006702,贸易差额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):当月值,"Trade Balance (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,2087006709,贸易差额(美元):石料、陶瓷等或类似矿物材料的加工机床(8464):累计值,"Trade Balance (USD): Machine Tools for Processing Stone, Ceramics, Etc. or Similar Mineral Materials(8464): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8464""中文全称为""石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床""",,
801710,建筑材料,1020001570,平板玻璃:产量:当月值,Output: Plate Glass,月,万重量箱,当期值,全国,中国,国家统计局,getEcoDataChina,1989-02-28,2026-06-30,1,,,
801710,建筑材料,1020001636,平板玻璃:产量:当月同比,Output: Plate Glass: YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,1997-02-28,2026-06-30,1,,,
801710,建筑材料,1020001702,平板玻璃:产量:累计值,Output: Plate Glass: Cumulative Value,月,万重量箱,累计值,全国,中国,国家统计局,getEcoDataChina,1989-02-28,2026-06-30,1,,,
801710,建筑材料,1020001768,平板玻璃:产量:累计同比,Output: Plate Glass: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,1989-02-28,2026-06-30,1,,,
801710,建筑材料,1040005436,生产资料价格:建材:浮法平板玻璃:5mm:当月值,Price of Means of Production: Building Materials: Float Glass: 5mm: Current,月,元/平方米,当期值,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,,,
801710,建筑材料,1040005438,生产资料价格:建材:浮法平板玻璃:5mm:当月同比,Price of Means of Production: Building Materials: Float Glass: 5mm: Month YoY,月,%,当期同比,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,,,
801710,建筑材料,1040005442,生产资料价格:建材:钢化平板玻璃:5mm:当月值,Price of Means of Production: Building Materials: Tempered Glass: 5mm: Current,月,元/平方米,当期值,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,,,
801710,建筑材料,1040005443,生产资料价格:建材:钢化平板玻璃:5mm:环比,Price of Means of Production: Building Materials: Tempered Glass: 5mm: MoM,月,%,当期环比,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,,,
801710,建筑材料,1040005444,生产资料价格:建材:钢化平板玻璃:5mm:当月同比,Price of Means of Production: Building Materials: Tempered Glass: 5mm: Month YoY,月,%,当期同比,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,,,
801710,建筑材料,2060101037,平板玻璃:产量:天津:当月同比,Plain Glass: Production: Tianjin: YoY,月,%,当期同比,天津市,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801710,建筑材料,2060101038,平板玻璃:产量:河北:当月同比,Plain Glass: Production: Hebei: YoY,月,%,当期同比,河北省,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801710,建筑材料,2060101039,平板玻璃:产量:山西:当月同比,Plain Glass: Production: Shanxi: YoY,月,%,当期同比,山西省,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801710,建筑材料,2060101040,平板玻璃:产量:内蒙古:当月同比,Plain Glass: Production: Inner Mongolia: YoY,月,%,当期同比,内蒙古自治区,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801710,建筑材料,2060101041,平板玻璃:产量:辽宁:当月同比,Plain Glass: Production: Liaoning: YoY,月,%,当期同比,辽宁省,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801710,建筑材料,2060101042,平板玻璃:产量:吉林:当月同比,Plain Glass: Production: Jilin: YoY,月,%,当期同比,吉林省,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801710,建筑材料,2060101043,平板玻璃:产量:黑龙江:当月同比,Plain Glass: Production: Heilongjiang: YoY,月,%,当期同比,黑龙江省,中国,国家统计局,getEcoDataIndBuildingmaterials,2002-04-30,2026-06-30,1,,,
801720,建筑装饰,1300000011,建筑工程产值:累计值:北京,Output Value of Construction Projects: Cumulative Value: Beijing,季,亿元,累计值,北京市,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300000012,安装工程产值:累计值:北京,Output Value of Installation Projects: Cumulative Value: Beijing,季,亿元,累计值,北京市,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300001249,建筑工程产值:累计值:天津,Output Value of Construction Projects: Cumulative Value: Tianjin,季,亿元,累计值,天津市,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300001250,安装工程产值:累计值:天津,Output Value of Installation Projects: Cumulative Value: Tianjin,季,亿元,累计值,天津市,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300002487,建筑工程产值:累计值:河北,Output Value of Construction Projects: Cumulative Value: Hebei,季,亿元,累计值,河北省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300002488,安装工程产值:累计值:河北,Output Value of Installation Projects: Cumulative Value: Hebei,季,亿元,累计值,河北省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300003725,建筑工程产值:累计值:山西,Output Value of Construction Projects: Cumulative Value: Shanxi,季,亿元,累计值,山西省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300003726,安装工程产值:累计值:山西,Output Value of Installation Projects: Cumulative Value: Shanxi,季,亿元,累计值,山西省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300004963,建筑工程产值:累计值:内蒙古,Output Value of Construction Projects: Cumulative Value: Inner Mongolia,季,亿元,累计值,内蒙古自治区,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300004964,安装工程产值:累计值:内蒙古,Output Value of Installation Projects: Cumulative Value: Inner Mongolia,季,亿元,累计值,内蒙古自治区,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300006201,建筑工程产值:累计值:辽宁,Output Value of Construction Projects: Cumulative Value: Liaoning,季,亿元,累计值,辽宁省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300006202,安装工程产值:累计值:辽宁,Output Value of Installation Projects: Cumulative Value: Liaoning,季,亿元,累计值,辽宁省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300007439,建筑工程产值:累计值:吉林,Output Value of Construction Projects: Cumulative Value: Jilin,季,亿元,累计值,吉林省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300007440,安装工程产值:累计值:吉林,Output Value of Installation Projects: Cumulative Value: Jilin,季,亿元,累计值,吉林省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300008677,建筑工程产值:累计值:黑龙江,Output Value of Construction Projects: Cumulative Value: Heilongjiang,季,亿元,累计值,黑龙江省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300008678,安装工程产值:累计值:黑龙江,Output Value of Installation Projects: Cumulative Value: Heilongjiang,季,亿元,累计值,黑龙江省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300009915,建筑工程产值:累计值:上海,Output Value of Construction Projects: Cumulative Value: Shanghai,季,亿元,累计值,上海市,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300009916,安装工程产值:累计值:上海,Output Value of Installation Projects: Cumulative Value: Shanghai,季,亿元,累计值,上海市,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300011152,建筑工程产值:累计值:江苏,Output Value of Construction Projects: Cumulative Value: Jiangsu,季,亿元,累计值,江苏省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300011153,安装工程产值:累计值:江苏,Output Value of Installation Projects: Cumulative Value: Jiangsu,季,亿元,累计值,江苏省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300012390,建筑工程产值:累计值:浙江,Output Value of Construction Projects: Cumulative Value: Zhejiang,季,亿元,累计值,浙江省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300012391,安装工程产值:累计值:浙江,Output Value of Installation Projects: Cumulative Value: Zhejiang,季,亿元,累计值,浙江省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300013628,建筑工程产值:累计值:安徽,Output Value of Construction Projects: Cumulative Value: Anhui,季,亿元,累计值,安徽省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300013629,安装工程产值:累计值:安徽,Output Value of Installation Projects: Cumulative Value: Anhui,季,亿元,累计值,安徽省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300014866,建筑工程产值:累计值:福建,Output Value of Construction Projects: Cumulative Value: Fujian,季,亿元,累计值,福建省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300014867,安装工程产值:累计值:福建,Output Value of Installation Projects: Cumulative Value: Fujian,季,亿元,累计值,福建省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300016104,建筑工程产值:累计值:江西,Output Value of Construction Projects: Cumulative Value: Jiangxi,季,亿元,累计值,江西省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300016105,安装工程产值:累计值:江西,Output Value of Installation Projects: Cumulative Value: Jiangxi,季,亿元,累计值,江西省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300017342,建筑工程产值:累计值:山东,Output Value of Construction Projects: Cumulative Value: Shandong,季,亿元,累计值,山东省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。建筑工程产值指列入建筑工程预算内的各种工程价值。建筑工程产值=∑[预算单价×实际完成的实物量×(1+间接费率)]×(1+计划利润率)×(1+税率),,
801720,建筑装饰,1300017343,安装工程产值:累计值:山东,Output Value of Installation Projects: Cumulative Value: Shandong,季,亿元,累计值,山东省,中国,国家统计局,getEcoDataChinaRegion,2003-06-30,2026-06-30,1,建筑业总产值(即自行完成施工产值)是以货币表现的建筑安装企业在一定时期内生产的建筑业产品的总和。设备安装工程产值指设备安装工程价值。建筑安装产值=∑[安装预算价格×(实际完成的实物量+已完工程的基本工资×间接费率)]×(1+计划利润率)×(1+税率),,
801730,电力设备,3090001054,印度:WPI:工业制品:电气设备:电动机、发电机、变压器及配电控制装置:转子或磁转子组件,"India: WPI: Manufactured Products: Electrical Equipment: Electric Motors, Generators, Transformers and Electricity Distribution and Control Apparatus: Rotor/Magneto Rotor Assembly",月,2011年4月-2012年3月=100,当期值,印度,印度,印度商工部,getEcoDataGlobeRest,2012-04-30,2026-04-30,1,,,
801730,电力设备,1020008700,产量:太阳能电池:当月值,Output: Solar Battery: Current Value (Month),月,万千瓦,当期值,全国,中国,国家统计局,getEcoDataChina,2010-01-31,2026-06-30,1,,,
801730,电力设备,1020008757,产量:太阳能电池:当月同比,Output: Solar Battery: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2010-01-31,2026-06-30,1,,,
801730,电力设备,1020008814,产量:太阳能电池:累计值,Output: Solar Battery: Cumulative Value,月,万千瓦,累计值,全国,中国,国家统计局,getEcoDataChina,2010-01-31,2026-06-30,1,,,
801730,电力设备,1020008871,产量:太阳能电池:累计同比,Output: Solar Battery: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2010-01-31,2026-06-30,1,,,
801730,电力设备,2080200369,出口数量:变压器:当月同比,Transformer: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2000-01-31,2026-06-30,1,,,
801730,电力设备,2080200377,出口数量:太阳能电池:当月同比,Solar Battery: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,,,
801730,电力设备,2080200814,出口金额:变压器:当月同比,Transformer: Exportss Value: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2000-01-31,2026-06-30,1,,,
801730,电力设备,2080200815,出口金额:变压器:累计同比,Transformer: Exportss Value: YTD: YoY,月,%,累计同比,全国,中国,海关总署,getEcoDataIndMachineryequipment,1999-01-31,2026-06-30,1,,,
801730,电力设备,2080200822,出口金额:太阳能电池:当月同比,Solar Battery: Exportss Value: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,,,
801730,电力设备,2087007049,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087007050,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087007051,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087007053,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月同比,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801730,电力设备,2087007054,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月同比,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801730,电力设备,2087007055,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月同比,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801730,电力设备,2087007056,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):累计值,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087007057,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):累计值,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087007058,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):累计值,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087007060,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):累计同比,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801730,电力设备,2087007061,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):累计同比,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801730,电力设备,2087007062,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):累计同比,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801730,电力设备,2087011545,"出口金额(美元):液体介质变压器,额定容量>10MVA(850423):当月值","Export Value (USD): Liquid Medium Transformer, Rated Capacity > 10Mva(850423): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801730,电力设备,2087011546,"进口金额(美元):液体介质变压器,额定容量>10MVA(850423):当月值","Import Value (USD): Liquid Medium Transformer, Rated Capacity > 10Mva(850423): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
